model	sample_size	codon	codon_num	N_diffs	S_diffs	N_sites	S_sites	num_defined_seqs	sw_ratio	sw_start	sw_center	sw_end	sw_num_replicates	sw_N_diffs	sw_S_diffs	sw_N_sites	sw_S_sites	sw_dN	sw_dS	sw_dNdS	sw_dN_m_dS	sw_boot_dN_SE	sw_boot_dS_SE	sw_boot_dN_over_dS_SE	sw_boot_dN_over_dS_P	sw_boot_dN_m_dS_SE	sw_boot_dN_m_dS_P	sw_boot_dN_gt_dS_count	sw_boot_dN_eq_dS_count	sw_boot_dN_lt_dS_count	sw_ASL_dN_gt_dS_P	sw_ASL_dN_lt_dS_P	sw_ASL_dNdS_P
Emp/BloomDFE	100	1424	1424	0	0	2	1	100	piNpiS	1424	1438.5	1453	1000	0.007303030303030298	0.0011757575757575752	60	30	1.21717171717172e-4	3.91919191919192e-5	3.10567010309278	8.25252525252525e-5	6.2743235783983e-5	2.67807572511241e-5	NA	NA	6.80775902672738e-5	0.225426850675366	900	1	99	0.099	0.9	0.198
Emp/BloomDFE	100	1425	1425	0.0031090909090909042	0	2	1	100	piNpiS	1425	1439.5	1454	1000	0.007303030303030298	0.0026626262626262614	60	30	1.21717171717172e-4	8.87542087542087e-5	1.37139605462822	3.29629629629629e-5	6.35851385987959e-5	5.59662681026823e-5	NA	NA	8.76802192618949e-5	0.706957590698877	640	0	360	0.36	0.64	0.72
Emp/BloomDFE	100	1426	1426	0	0	2	1	100	piNpiS	1426	1440.5	1455	1000	0.004193939393939394	0.0032505050505050492	60	30	6.98989898989899e-5	1.08350168350168e-4	0.645121193287757	-3.84511784511784e-5	3.86482871157835e-5	5.55233300362458e-5	NA	NA	6.89037553031043e-5	0.576815813284072	277	1	722	0.722	0.277	0.554
Emp/BloomDFE	100	1427	1427	0	0	2	1	100	piNpiS	1427	1441.5	1456	1000	0.004193939393939394	0.0032505050505050492	60	30	6.98989898989899e-5	1.08350168350168e-4	0.645121193287757	-3.84511784511784e-5	4.03764789311592e-5	5.87294086731647e-5	NA	NA	7.38575223404038e-5	0.602636465227404	301	0	699	0.699	0.301	0.602
Emp/BloomDFE	100	1428	1428	0	0	2	1	100	piNpiS	1428	1442.5	1457	1000	0.004193939393939394	0.0032505050505050492	60	30	6.98989898989899e-5	1.08350168350168e-4	0.645121193287757	-3.84511784511784e-5	3.91249241140357e-5	5.54709428254884e-5	NA	NA	7.26408159615182e-5	0.596574491920496	324	1	675	0.675	0.324	0.648
Emp/BloomDFE	100	1429	1429	5.878787878787879e-4	0	2	1	100	piNpiS	1429	1443.5	1458	1000	0.004193939393939394	0.0032505050505050492	60	30	6.98989898989899e-5	1.08350168350168e-4	0.645121193287757	-3.84511784511784e-5	3.92503987444296e-5	6.00883533160677e-5	NA	NA	7.31796608285576e-5	0.599280606142552	271	2	727	0.727	0.271	0.542
Emp/BloomDFE	100	1430	1430	0.0022424242424242437	0	2	1	100	piNpiS	1430	1444.5	1459	1000	0.0036060606060606066	0.004389898989898988	60	30	6.01010101010101e-5	1.46329966329966e-4	0.41072250345145	-8.62289562289562e-5	3.99332088756823e-5	6.59074996336141e-5	NA	NA	8.00155745454519e-5	0.281189018314963	128	0	872	0.872	0.128	0.256
Emp/BloomDFE	100	1431	1431	0	5.878787878787875e-4	2	1	100	piNpiS	1431	1445.5	1460	1000	0.0013636363636363629	0.004389898989898988	60	30	2.27272727272727e-5	1.46329966329966e-4	0.155315232397607	-1.23602693602694e-4	1.58953380235274e-5	6.63217383693047e-5	NA	NA	7.02898850934859e-5	0.0786674765246977	22	0	978	0.978	0.022	0.044
Emp/BloomDFE	100	1432	1432	0	0	2	1	100	piNpiS	1432	1446.5	1461	1000	0.0013636363636363629	0.005456565656565656	60	30	2.27272727272727e-5	1.81885521885522e-4	0.124953720844132	-1.59158249158249e-4	1.61901187981766e-5	7.86256155600767e-5	NA	NA	8.2286125439352e-5	0.0530879071236412	15	0	985	0.985	0.015	0.03
Emp/BloomDFE	100	1433	1433	0	0	2	1	100	piNpiS	1433	1447.5	1462	1000	0.0013636363636363629	0.005456565656565656	60	30	2.27272727272727e-5	1.81885521885522e-4	0.124953720844132	-1.59158249158249e-4	1.57337374333587e-5	8.07926919569345e-5	NA	NA	8.34384963212294e-5	0.0564569293762117	17	1	982	0.982	0.017	0.034
Emp/BloomDFE	100	1434	1434	5.878787878787875e-4	0	2	1	100	piNpiS	1434	1448.5	1463	1000	0.002503030303030302	0.005456565656565656	60	30	4.17171717171717e-5	1.81885521885522e-4	0.229359496482784	-1.4016835016835e-4	2.3535506475546e-5	8.34750782662147e-5	NA	NA	8.91856342173337e-5	0.116032399142223	59	0	941	0.941	0.059	0.118
Emp/BloomDFE	100	1435	1435	0	0	2	1	100	piNpiS	1435	1449.5	1464	1000	0.0019151515151515145	0.005456565656565656	60	30	3.19191919191919e-5	1.81885521885522e-4	0.175490559052203	-1.4996632996633e-4	2.3057300163294e-5	8.27412066740544e-5	NA	NA	8.70718742192967e-5	0.0850101120708675	26	1	973	0.973	0.026	0.052
Emp/BloomDFE	100	1436	1436	0	0	2	1	100	piNpiS	1436	1450.5	1465	1000	0.0019151515151515145	0.005456565656565656	60	30	3.19191919191919e-5	1.81885521885522e-4	0.175490559052203	-1.4996632996633e-4	2.18301857945038e-5	7.98644176357264e-5	NA	NA	8.84141035807607e-5	0.0898515918131187	28	2	970	0.97	0.028	0.056
Emp/BloomDFE	100	1437	1437	0	0	2	1	100	piNpiS	1437	1451.5	1466	1000	0.0019151515151515145	0.005456565656565656	60	30	3.19191919191919e-5	1.81885521885522e-4	0.175490559052203	-1.4996632996633e-4	2.21187335978843e-5	7.81681641840943e-5	NA	NA	8.771137841394e-5	0.0873083145507992	23	3	974	0.974	0.023	0.046
Emp/BloomDFE	100	1438	1438	7.757575757575755e-4	0	2	1	100	piNpiS	1438	1452.5	1467	1000	0.0019151515151515145	0.005456565656565656	60	30	3.19191919191919e-5	1.81885521885522e-4	0.175490559052203	-1.4996632996633e-4	2.13971459678166e-5	7.95953624035263e-5	NA	NA	8.65844711203656e-5	0.0832693963933224	28	0	972	0.972	0.028	0.056
Emp/BloomDFE	100	1439	1439	0	0	2	1	100	piNpiS	1439	1453.5	1468	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.77881378816071e-5	8.16177554620205e-5	NA	NA	8.68463512879975e-5	0.0606997737597165	10	2	988	0.988	0.01	0.02
Emp/BloomDFE	100	1440	1440	0	0	2	1	100	piNpiS	1440	1454.5	1469	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.84786733110392e-5	8.01530885927088e-5	NA	NA	8.65995793673174e-5	0.059969069291692	8	1	991	0.991	0.008	0.016
Emp/BloomDFE	100	1441	1441	0	0	2	1	100	piNpiS	1441	1455.5	1470	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.86697515730908e-5	8.37839525508768e-5	NA	NA	8.3611884785449e-5	0.0513868184385782	7	0	993	0.993	0.007	0.014
Emp/BloomDFE	100	1442	1442	0	0	2	1	100	piNpiS	1442	1456.5	1471	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.9339850489099e-5	8.26928468086071e-5	NA	NA	8.60739552065898e-5	0.0584233688552676	6	2	992	0.992	0.006	0.012
Emp/BloomDFE	100	1443	1443	0	0	2	1	100	piNpiS	1443	1457.5	1472	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.97505696546621e-5	8.08672862428958e-5	NA	NA	8.20595316421197e-5	0.0471343680437786	9	3	988	0.988	0.009	0.018
Emp/BloomDFE	100	1444	1444	0	0	2	1	100	piNpiS	1444	1458.5	1473	1000	0.001139393939393939	0.005456565656565656	60	30	1.8989898989899e-5	1.81885521885522e-4	0.104405775638652	-1.62895622895623e-4	1.89567565511433e-5	8.36447075056031e-5	NA	NA	8.38783384596757e-5	0.0521314867771523	8	2	990	0.99	0.008	0.016
Emp/BloomDFE	100	1445	1445	0	5.878787878787878e-4	2	1	100	piNpiS	1445	1459.5	1474	1000	0.0017272727272727268	0.005456565656565656	60	30	2.87878787878788e-5	1.81885521885522e-4	0.158274713069234	-1.53097643097643e-4	2.0364086720835e-5	8.03889809464506e-5	NA	NA	8.83161895080278e-5	0.0830037638765736	38	0	962	0.962	0.038	0.076
Emp/BloomDFE	100	1446	1446	0	0	2	1	100	piNpiS	1446	1460.5	1475	1000	0.0017272727272727268	0.004868686868686868	60	30	2.87878787878788e-5	1.62289562289562e-4	0.177385892116183	-1.33501683501683e-4	2.03157783201897e-5	7.89188451024856e-5	NA	NA	8.4708715751416e-5	0.115023769629187	47	2	951	0.951	0.047	0.094
Emp/BloomDFE	100	1447	1447	0	0	2	1	100	piNpiS	1447	1461.5	1476	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	7.11006518500318e-5	8.12228302724637e-5	NA	NA	1.027355675538e-4	0.414840811148254	200	0	800	0.8	0.2	0.4
Emp/BloomDFE	100	1448	1448	0	0	2	1	100	piNpiS	1448	1462.5	1477	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	6.94722307779116e-5	8.20462092654665e-5	NA	NA	1.00102241722296e-4	0.402674177001645	189	0	811	0.811	0.189	0.378
Emp/BloomDFE	100	1449	1449	0	0	2	1	100	piNpiS	1449	1463.5	1478	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	7.06869010192672e-5	7.89142296013788e-5	NA	NA	1.00785330955818e-4	0.405870312799556	200	0	800	0.8	0.2	0.4
Emp/BloomDFE	100	1450	1450	0	0	2	1	100	piNpiS	1450	1464.5	1479	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	6.93169120303184e-5	7.9759984068953e-5	NA	NA	1.01457896138252e-4	0.408989621941351	198	0	802	0.802	0.198	0.396
Emp/BloomDFE	100	1451	1451	0	0	2	1	100	piNpiS	1451	1465.5	1480	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	7.12467003405765e-5	7.9436476062444e-5	NA	NA	9.52918902266198e-5	0.379347381643141	202	1	797	0.797	0.202	0.404
Emp/BloomDFE	100	1452	1452	0	0	2	1	100	piNpiS	1452	1466.5	1481	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	6.95656391546993e-5	8.33610310163042e-5	NA	NA	1.0230868694324e-4	0.412896677408112	217	1	782	0.782	0.217	0.434
Emp/BloomDFE	100	1453	1453	0	0	2	1	100	piNpiS	1453	1467.5	1482	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	6.85053426044461e-5	8.05682987493053e-5	NA	NA	1.00040991315665e-4	0.402386202395014	198	0	802	0.802	0.198	0.396
Emp/BloomDFE	100	1454	1454	0	0.0014868686868686862	2	1	100	piNpiS	1454	1468.5	1483	1000	0.005886868686868687	0.005456565656565656	60	30	9.81144781144781e-5	1.81885521885522e-4	0.539429840799704	-8.37710437710438e-5	7.06295705044176e-5	8.33796580268456e-5	NA	NA	9.97784996518091e-5	0.401149476166722	199	0	801	0.801	0.199	0.398
Emp/BloomDFE	100	1455	1455	0	5.878787878787877e-4	2	1	100	piNpiS	1455	1469.5	1484	1000	0.006662626262626262	0.003969696969696969	60	30	1.11043771043771e-4	1.32323232323232e-4	0.839185750636132	-2.12794612794613e-5	6.87838652583138e-5	6.60455879393233e-5	NA	NA	9.04277640842299e-5	0.813960374580875	413	1	586	0.586	0.413	0.826
Emp/BloomDFE	100	1456	1456	0	0	2	1	100	piNpiS	1456	1470.5	1485	1000	0.006662626262626262	0.008141414141414139	60	30	1.11043771043771e-4	2.71380471380471e-4	0.409181141439206	-1.603367003367e-4	7.20266197148935e-5	1.61221853383571e-4	NA	NA	1.84397555087688e-4	0.384564735682825	195	0	805	0.805	0.195	0.39
Emp/BloomDFE	100	1457	1457	0	0	2	1	100	piNpiS	1457	1471.5	1486	1000	0.006662626262626262	0.008141414141414139	60	30	1.11043771043771e-4	2.71380471380471e-4	0.409181141439206	-1.603367003367e-4	7.23063525314195e-5	1.64628533405458e-4	NA	NA	1.84294971456088e-4	0.384300181306533	206	1	793	0.793	0.206	0.412
Emp/BloomDFE	100	1458	1458	0	0	2	1	100	piNpiS	1458	1472.5	1487	1000	0.006662626262626262	0.008141414141414139	60	30	1.11043771043771e-4	2.71380471380471e-4	0.409181141439206	-1.603367003367e-4	6.7366869123568e-5	1.65943559344836e-4	NA	NA	1.7979415587612e-4	0.372511257266266	179	0	821	0.821	0.179	0.358
Emp/BloomDFE	100	1459	1459	0	0.001139393939393939	2	1	100	piNpiS	1459	1473.5	1488	1000	0.006662626262626262	0.008141414141414139	60	30	1.11043771043771e-4	2.71380471380471e-4	0.409181141439206	-1.603367003367e-4	6.96208498873044e-5	1.60085586567628e-4	NA	NA	1.82569852838098e-4	0.37982373360786	206	1	793	0.793	0.206	0.412
Emp/BloomDFE	100	1460	1460	0	0	2	1	100	piNpiS	1460	1474.5	1489	1000	0.006662626262626262	0.0070020202020201995	60	30	1.11043771043771e-4	2.33400673400673e-4	0.475764570109637	-1.22356902356902e-4	6.90616140729457e-5	1.60841777793802e-4	NA	NA	1.69464355161589e-4	0.47028127924353	282	0	718	0.718	0.282	0.564
Emp/BloomDFE	100	1461	1461	0	0.001654545454545455	2	1	100	piNpiS	1461	1475.5	1490	1000	0.006662626262626262	0.0070020202020201995	60	30	1.11043771043771e-4	2.33400673400673e-4	0.475764570109637	-1.22356902356902e-4	6.8549156721266e-5	1.63879799402368e-4	NA	NA	1.69979597000132e-4	0.471627899739892	284	3	713	0.713	0.284	0.568
Emp/BloomDFE	100	1462	1462	0	0	2	1	100	piNpiS	1462	1476.5	1491	1000	0.006662626262626262	0.005347474747474745	60	30	1.11043771043771e-4	1.78249158249158e-4	0.622969399319985	-6.72053872053871e-5	7.0874403739795e-5	1.54247401691693e-4	NA	NA	1.6936792106616e-4	0.691514096735218	402	6	592	0.592	0.402	0.804
Emp/BloomDFE	100	1463	1463	0.001139393939393939	0	2	1	100	piNpiS	1463	1477.5	1492	1000	0.006662626262626262	0.005347474747474745	60	30	1.11043771043771e-4	1.78249158249158e-4	0.622969399319985	-6.72053872053871e-5	6.77235560918524e-5	1.59101291328269e-4	NA	NA	1.65273642440493e-4	0.684279022196436	421	4	575	0.575	0.421	0.842
Emp/BloomDFE	100	1464	1464	0	0	2	1	100	piNpiS	1464	1478.5	1493	1000	0.005523232323232324	0.005347474747474745	60	30	9.20538720538721e-5	1.78249158249158e-4	0.516433698526634	-8.61952861952861e-5	6.66618308269214e-5	1.52856748118075e-4	NA	NA	1.62159852521281e-4	0.595041049414354	394	8	598	0.598	0.394	0.788
Emp/BloomDFE	100	1465	1465	0	0	2	1	100	piNpiS	1465	1479.5	1494	1000	0.005523232323232324	0.005935353535353532	60	30	9.20538720538721e-5	1.97845117845118e-4	0.465282505105514	-1.05791245791246e-4	6.81868275322862e-5	1.511169091592e-4	NA	NA	1.70401136903614e-4	0.534707203632176	293	4	703	0.703	0.293	0.586
Emp/BloomDFE	100	1466	1466	0	0	2	1	100	piNpiS	1466	1480.5	1495	1000	0.006482828282828284	0.005935353535353532	60	30	1.08047138047138e-4	1.97845117845118e-4	0.546119809394146	-8.97979797979797e-5	6.88035795691389e-5	1.60655423051043e-4	NA	NA	1.64739346822108e-4	0.585690746514228	351	1	648	0.648	0.351	0.702
Emp/BloomDFE	100	1467	1467	0	0	2	1	100	piNpiS	1467	1481.5	1496	1000	0.006482828282828284	0.005935353535353532	60	30	1.08047138047138e-4	1.97845117845118e-4	0.546119809394146	-8.97979797979797e-5	7.09476660592699e-5	1.49657684654014e-4	NA	NA	1.69620928340097e-4	0.596525298169651	374	3	623	0.623	0.374	0.748
Emp/BloomDFE	100	1468	1468	0	0	2	1	100	piNpiS	1468	1482.5	1497	1000	0.006482828282828284	0.005935353535353532	60	30	1.08047138047138e-4	1.97845117845118e-4	0.546119809394146	-8.97979797979797e-5	7.14697694057543e-5	1.62999666943527e-4	NA	NA	1.67501199575856e-4	0.591887019475704	337	3	660	0.66	0.337	0.674
Emp/BloomDFE	100	1469	1469	0	0	2	1	100	piNpiS	1469	1483.5	1498	1000	0.006482828282828284	0.006894949494949491	60	30	1.08047138047138e-4	2.2983164983165e-4	0.47011426897158	-1.21784511784512e-4	7.13772671102614e-5	1.63952215175245e-4	NA	NA	1.69468769671254e-4	0.472371942981497	299	0	701	0.701	0.299	0.598
Emp/BloomDFE	100	1470	1470	0	0	2	1	100	piNpiS	1470	1484.5	1499	1000	0.006482828282828284	0.006894949494949491	60	30	1.08047138047138e-4	2.2983164983165e-4	0.47011426897158	-1.21784511784512e-4	7.04555713142202e-5	1.54051672960446e-4	NA	NA	1.68683292258567e-4	0.47031206464463	262	0	738	0.738	0.262	0.524
Emp/BloomDFE	100	1471	1471	0	0	2	1	100	piNpiS	1471	1485.5	1500	1000	0.006482828282828284	0.006894949494949491	60	30	1.08047138047138e-4	2.2983164983165e-4	0.47011426897158	-1.21784511784512e-4	7.03125516562403e-5	1.61081696235865e-4	NA	NA	1.75676426208586e-4	0.488163999660977	271	1	728	0.728	0.271	0.542
Emp/BloomDFE	100	1472	1472	0	0	2	1	100	piNpiS	1472	1486.5	1501	1000	0.006482828282828284	0.006894949494949491	60	30	1.08047138047138e-4	2.2983164983165e-4	0.47011426897158	-1.21784511784512e-4	6.95708035704267e-5	1.54737047365597e-4	NA	NA	1.68980686973759e-4	0.471093636502568	275	0	725	0.725	0.275	0.55
Emp/BloomDFE	100	1473	1473	0	0	2	1	100	piNpiS	1473	1487.5	1502	1000	0.006482828282828284	0.006894949494949491	60	30	1.08047138047138e-4	2.2983164983165e-4	0.47011426897158	-1.21784511784512e-4	6.94242520929514e-5	1.56104478983342e-4	NA	NA	1.6737165672761e-4	0.466840574951079	278	0	722	0.722	0.278	0.556
Emp/BloomDFE	100	1474	1474	5.878787878787878e-4	0	2	1	100	piNpiS	1474	1488.5	1503	1000	0.006482828282828284	0.011137373737373724	60	30	1.08047138047138e-4	3.71245791245791e-4	0.291039361509161	-2.63198653198653e-4	6.96469079545483e-5	2.01831981573119e-4	NA	NA	2.22087399531394e-4	0.23597279157385	117	0	883	0.883	0.117	0.234
Emp/BloomDFE	100	1475	1475	0	0	2	1	100	piNpiS	1475	1489.5	1504	1000	0.0058949494949494955	0.011137373737373724	60	30	9.82491582491583e-5	3.71245791245791e-4	0.264647197533104	-2.72996632996633e-4	7.33922281373061e-5	2.07113151599478e-4	NA	NA	2.10748671339575e-4	0.195194050883565	94	0	906	0.906	0.094	0.188
Emp/BloomDFE	100	1476	1476	0.00415959595959596	5.87878787878788e-4	2	1	100	piNpiS	1476	1490.5	1505	1000	0.0058949494949494955	0.011137373737373724	60	30	9.82491582491583e-5	3.71245791245791e-4	0.264647197533104	-2.72996632996633e-4	6.99180037513682e-5	1.92851676122973e-4	NA	NA	2.15183403950107e-4	0.204558945895561	105	1	894	0.894	0.105	0.21
Emp/BloomDFE	100	1477	1477	0	0	2	1	100	piNpiS	1477	1491.5	1506	1000	0.0017353535353535352	0.010549494949494935	60	30	2.89225589225589e-5	3.51649831649831e-4	0.08224818077365	-3.22727272727272e-4	1.93001521951113e-5	2.04315866148899e-4	NA	NA	0.00020617260940442099	0.117506573045844	46	2	952	0.952	0.046	0.092
Emp/BloomDFE	100	1478	1478	0	0	2	1	100	piNpiS	1478	1492.5	1507	1000	0.0017353535353535352	0.010549494949494935	60	30	2.89225589225589e-5	3.51649831649831e-4	0.08224818077365	-3.22727272727272e-4	2.04722980340702e-5	2.11276538672169e-4	NA	NA	2.05424880614368e-4	0.116177238030229	47	2	951	0.951	0.047	0.094
Emp/BloomDFE	100	1479	1479	0	0	2	1	100	piNpiS	1479	1493.5	1508	1000	0.0017353535353535352	0.010549494949494935	60	30	2.89225589225589e-5	3.51649831649831e-4	0.08224818077365	-3.22727272727272e-4	2.00281794187123e-5	2.03366603934903e-4	NA	NA	2.04193219348106e-4	0.113992530675831	35	0	965	0.965	0.035	0.07
Emp/BloomDFE	100	1480	1480	0	0	2	1	100	piNpiS	1480	1494.5	1509	1000	0.0017353535353535352	0.015527272727272709	60	30	2.89225589225589e-5	0.00051757575757575705	0.055880822274265	-4.88653198653198e-4	1.98604587730133e-5	2.57302918107401e-4	NA	NA	2.53643204059031e-4	0.054037267364306	9	0	991	0.991	0.009	0.018
Emp/BloomDFE	100	1481	1481	0	0	2	1	100	piNpiS	1481	1495.5	1510	1000	0.0017353535353535352	0.015527272727272709	60	30	2.89225589225589e-5	0.00051757575757575705	0.055880822274265	-4.88653198653198e-4	1.96877202728654e-5	2.61472170046772e-4	NA	NA	2.62317998257961e-4	0.0624865301279204	15	0	985	0.985	0.015	0.03
Emp/BloomDFE	100	1482	1482	0	0	2	1	100	piNpiS	1482	1496.5	1511	1000	0.0017353535353535352	0.015527272727272709	60	30	2.89225589225589e-5	0.00051757575757575705	0.055880822274265	-4.88653198653198e-4	2.00699107237968e-5	2.62709870402828e-4	NA	NA	2.63822724487329e-4	0.0639967016186757	13	1	986	0.986	0.013	0.026
Emp/BloomDFE	100	1483	1483	0	0	2	1	100	piNpiS	1483	1497.5	1512	1000	0.0017353535353535352	0.015527272727272709	60	30	2.89225589225589e-5	0.00051757575757575705	0.055880822274265	-4.88653198653198e-4	1.9848775486177e-5	2.57867493220108e-4	NA	NA	2.63804446413571e-4	0.0639782825375117	11	0	989	0.989	0.011	0.022
Emp/BloomDFE	100	1484	1484	7.757575757575759e-4	0	2	1	100	piNpiS	1484	1498.5	1513	1000	0.0017353535353535352	0.015527272727272709	60	30	2.89225589225589e-5	0.00051757575757575705	0.055880822274265	-4.88653198653198e-4	1.99632324273568e-5	2.54567129655227e-4	NA	NA	2.63204363866231e-4	0.0633745880978388	18	1	981	0.981	0.018	0.036
Emp/BloomDFE	100	1485	1485	0	0.004759595959595957	2	1	100	piNpiS	1485	1499.5	1514	1000	9.595959595959594e-4	0.015527272727272709	60	30	1.5993265993266e-5	0.00051757575757575705	0.0309003382773875	-5.01582491582491e-4	1.59601244737988e-5	2.51854134125091e-4	NA	NA	2.62057408564065e-4	0.0556179072622877	7	0	993	0.993	0.007	0.014
Emp/BloomDFE	100	1486	1486	0	0	2	1	100	piNpiS	1486	1500.5	1515	1000	0.0024464646464646455	0.010767676767676752	60	30	4.07744107744108e-5	3.58922558922558e-4	0.11360225140713	-3.18148148148148e-4	2.83860131266367e-5	2.10198367242381e-4	NA	NA	2.04703669368721e-4	0.12013939073334	36	2	962	0.962	0.036	0.072
Emp/BloomDFE	100	1487	1487	0	0	2	1	100	piNpiS	1487	1501.5	1516	1000	0.0024464646464646455	0.010767676767676752	60	30	4.07744107744108e-5	3.58922558922558e-4	0.11360225140713	-3.18148148148148e-4	2.81413447590519e-5	2.03419102298617e-4	NA	NA	2.14495045633652e-4	0.138010017463462	54	0	946	0.946	0.054	0.108
Emp/BloomDFE	100	1488	1488	0	0	2	1	100	piNpiS	1488	1502.5	1517	1000	0.0024464646464646455	0.010767676767676752	60	30	4.07744107744108e-5	3.58922558922558e-4	0.11360225140713	-3.18148148148148e-4	2.86694024078953e-5	2.16881694333431e-4	NA	NA	2.20596826214354e-4	0.149241607003238	55	0	945	0.945	0.055	0.11
Emp/BloomDFE	100	1489	1489	0	0	2	1	100	piNpiS	1489	1503.5	1518	1000	0.0037616161616161594	0.010767676767676752	60	30	6.26936026936027e-5	3.58922558922558e-4	0.174671669793621	-2.96228956228956e-4	3.49818733352893e-5	2.08213233761149e-4	NA	NA	2.17929309977593e-4	0.174054966717289	78	0	922	0.922	0.078	0.156
Emp/BloomDFE	100	1490	1490	0	0	2	1	100	piNpiS	1490	1504.5	1519	1000	0.009632323232323221	0.010767676767676752	60	30	1.6053872053872e-4	3.58922558922558e-4	0.447279549718574	-1.98383838383838e-4	1.01579183199865e-4	2.080142259145e-4	NA	NA	2.48050668913936e-4	0.423843238417169	221	0	779	0.779	0.221	0.442
Emp/BloomDFE	100	1491	1491	0	0	2	1	100	piNpiS	1491	1505.5	1520	1000	0.009632323232323221	0.010767676767676752	60	30	1.6053872053872e-4	3.58922558922558e-4	0.447279549718574	-1.98383838383838e-4	1.01791614854968e-4	2.14500378230726e-4	NA	NA	2.48132859531003e-4	0.423996769063657	215	0	785	0.785	0.215	0.43
Emp/BloomDFE	100	1492	1492	0	0	2	1	100	piNpiS	1492	1506.5	1521	1000	0.009632323232323221	0.010767676767676752	60	30	1.6053872053872e-4	3.58922558922558e-4	0.447279549718574	-1.98383838383838e-4	1.00711667252057e-4	2.05815024241072e-4	NA	NA	2.43153709135162e-4	0.414569736076741	235	0	765	0.765	0.235	0.47
Emp/BloomDFE	100	1493	1493	0	0	2	1	100	piNpiS	1493	1507.5	1522	1000	0.009632323232323221	0.010767676767676752	60	30	1.6053872053872e-4	3.58922558922558e-4	0.447279549718574	-1.98383838383838e-4	9.79514181098619e-5	2.15778729571842e-4	NA	NA	2.44041782960186e-4	0.416270053996778	218	0	782	0.782	0.218	0.436
